»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.48.1
»»»  Vision Version:	5.48.4 (R)
»»»  Vision Compiled:	9/18/24
»»»  Driver Version:	5.47.0
»»»  Windows Version:	Windows 8 or 8.1
»»»  Processor Information:	x86 (AMD or Intel) - 32 Processors
»»»  Tester Name:	PMF21124-494 (100V)
»»»  Tester S/N:	PMF21124-494
»»»  Internal Amp Type:	100V RevK 270k
»»»  Internal Amp S/N:	iAB2-596/K     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	7/11/2025 - 14:12:6
Configured:	07/11/25 01:34:37 PM
Executed:	07/11/25 02:11:41 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	
Lot Name:	
Wafer Name:	
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (microns):	1.50e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF21124-494 (100V)
Tester Serial Number:	PMF21124-494
Return Signal Amp. Level:	1.79 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1184
Volts:	10.00
Field:	666.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+00
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (uC/cm2)	Capacitance (uF)	Normalized Capacitance (uF/cm2)	Dielectric Constant	Instantaneous Current (mA)
   1	0.0000e+00	-0.0001	-7.619213	0.000158	1.582630	0.268105	0.006329
   2	5.0000e-04	0.0147	-7.587569	0.000158	1.582630	0.268105	0.006329
   3	1.0000e-03	0.0356	-7.562767	0.000124	1.240440	0.210136	0.004960
   4	1.5000e-03	0.0581	-7.556352	0.000032	0.320803	0.054346	0.001283
   5	2.0000e-03	0.0760	-7.528984	0.000137	1.368761	0.231874	0.005474
   6	2.5000e-03	0.0947	-7.491781	0.000186	1.860660	0.315204	0.007441
   7	3.0000e-03	0.1160	-7.467406	0.000122	1.219053	0.206513	0.004875
   8	3.5000e-03	0.1344	-7.434907	0.000163	1.625404	0.275351	0.006500
   9	4.0000e-03	0.1569	-7.399414	0.000178	1.775112	0.300712	0.007099
  10	4.5000e-03	0.1756	-7.365204	0.000171	1.710951	0.289843	0.006842
  11	5.0000e-03	0.1958	-7.323724	0.000207	2.074529	0.351435	0.008296
  12	5.5000e-03	0.2152	-7.302771	0.000105	1.047958	0.177529	0.004191
  13	6.0000e-03	0.2367	-7.292935	0.000049	0.491899	0.083330	0.001967
  14	6.5000e-03	0.2555	-7.262574	0.000152	1.518469	0.257236	0.006072
  15	7.0000e-03	0.2789	-7.237772	0.000124	1.240440	0.210136	0.004960
  16	7.5000e-03	0.2950	-7.215107	0.000113	1.133505	0.192021	0.004533
  17	8.0000e-03	0.3166	-7.153529	0.000308	3.079713	0.521717	0.012316
  18	8.5000e-03	0.3365	-7.122313	0.000156	1.561243	0.264482	0.006243
  19	9.0000e-03	0.3561	-7.101787	0.000103	1.026571	0.173906	0.004105
  20	9.5000e-03	0.3762	-7.064156	0.000188	1.882047	0.318827	0.007526
  21	1.0000e-02	0.3984	-7.032084	0.000160	1.604017	0.271728	0.006414
  22	1.0500e-02	0.4152	-7.028663	0.000017	0.171095	0.028984	0.000684
  23	1.1000e-02	0.4371	-6.972644	0.000280	2.801683	0.474618	0.011204
  24	1.1500e-02	0.4568	-6.958960	0.000068	0.684381	0.115937	0.002737
  25	1.2000e-02	0.4769	-6.924750	0.000171	1.710951	0.289843	0.006842
  26	1.2500e-02	0.4978	-6.906362	0.000092	0.919636	0.155791	0.003678
  27	1.3000e-02	0.5162	-6.879422	0.000135	1.347374	0.228251	0.005388
  28	1.3500e-02	0.5366	-6.831528	0.000240	2.395332	0.405780	0.009579
  29	1.4000e-02	0.5566	-6.807581	0.000120	1.197666	0.202890	0.004789
  30	1.4500e-02	0.5763	-6.753700	0.000269	2.694749	0.456503	0.010776
  31	1.5000e-02	0.5950	-6.732746	0.000105	1.047958	0.177529	0.004191
  32	1.5500e-02	0.6163	-6.725049	0.000038	0.384964	0.065215	0.001539
