»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.48.1
»»»  Vision Version:	5.48.4 (R)
»»»  Vision Compiled:	9/18/24
»»»  Driver Version:	5.47.0
»»»  Windows Version:	Windows 8 or 8.1
»»»  Processor Information:	x86 (AMD or Intel) - 32 Processors
»»»  Tester Name:	PMF21124-494 (100V)
»»»  Tester S/N:	PMF21124-494
»»»  Internal Amp Type:	100V RevK 270k
»»»  Internal Amp S/N:	iAB2-596/K     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	10/8/2025 - 19:49:17
Configured:	10/08/25 04:22:59 PM
Executed:	10/08/25 07:48:53 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Int. Ref. Ferroelectric
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (microns):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PMF21124-494 (100V)
Tester Serial Number:	PMF21124-494
Return Signal Amp. Level:	1.9 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyste-8
Volts:	20.00
Field:	666.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+02
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Monopolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	2001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (uC/cm2)	Capacitance (uF)	Normalized Capacitance (uF/cm2)	Dielectric Constant	Instantaneous Current (mA)
   1	0.0000e+00	0.0369	-15.757639	-0.000108	-1.077950	-0.365219	0.000047
   2	5.0000e-02	0.0353	-15.734013	-0.000108	-1.077950	-0.365219	0.000047
   3	1.0000e-01	0.0658	-15.690020	0.000201	2.007217	0.680063	0.000088
   4	1.5000e-01	0.0802	-15.652545	0.000171	1.709851	0.579313	0.000075
   5	2.0000e-01	0.0578	-15.602849	-0.000227	-2.267412	-0.768220	0.000099
   6	2.5000e-01	0.1267	-15.557634	0.000206	2.062973	0.698954	0.000090
   7	3.0000e-01	0.1251	-15.505087	-0.000240	-2.397509	-0.812298	0.000105
   8	3.5000e-01	0.1588	-15.456613	0.000221	2.211656	0.749329	0.000097
   9	4.0000e-01	0.1829	-15.416286	0.000184	1.839949	0.623392	0.000081
  10	4.5000e-01	0.1957	-15.366590	0.000227	2.267412	0.768220	0.000099
  11	5.0000e-01	0.2214	-15.323819	0.000195	1.951461	0.661173	0.000086
  12	5.5000e-01	0.2438	-15.274938	0.000223	2.230241	0.755626	0.000098
  13	6.0000e-01	0.2615	-15.226872	0.000219	2.193070	0.743032	0.000096
  14	6.5000e-01	0.2679	-15.182472	0.000203	2.025802	0.686360	0.000089
  15	7.0000e-01	0.3032	-15.137257	0.000206	2.062973	0.698954	0.000090
  16	7.5000e-01	0.3273	-15.087968	0.000225	2.248826	0.761923	0.000099
  17	8.0000e-01	0.3273	-15.042753	-0.000206	-2.062973	-0.698954	0.000090
  18	8.5000e-01	0.3626	-14.993872	0.000223	2.230241	0.755626	0.000098
  19	9.0000e-01	0.3930	-14.946213	0.000217	2.174485	0.736735	0.000095
  20	9.5000e-01	0.4027	-14.904664	0.000190	1.895705	0.642282	0.000083
  21	1.0000e+00	0.4123	-14.857005	0.000217	2.174485	0.736735	0.000095
  22	1.0500e+00	0.4412	-14.812605	0.000203	2.025802	0.686360	0.000089
  23	1.1000e+00	0.4524	-14.764945	0.000217	2.174485	0.736735	0.000095
  24	1.1500e+00	0.4700	-14.719730	0.000206	2.062973	0.698954	0.000090
  25	1.2000e+00	0.4973	-14.672479	0.000216	2.155900	0.730439	0.000095
  26	1.2500e+00	0.4957	-14.627264	-0.000206	-2.062973	-0.698954	0.000090
  27	1.3000e+00	0.5406	-14.575531	0.000236	2.360338	0.799704	0.000103
  28	1.3500e+00	0.5759	-14.534797	0.000186	1.858534	0.629688	0.000081
  29	1.4000e+00	0.5839	-14.485101	0.000227	2.267412	0.768220	0.000099
  30	1.4500e+00	0.5936	-14.444367	0.000186	1.858534	0.629688	0.000081
  31	1.5000e+00	0.6257	-14.393856	0.000230	2.304582	0.780814	0.000101
  32	1.5500e+00	0.6465	-14.347827	0.000210	2.100144	0.711548	0.000092
  33	1.6000e+00	0.6722	-14.298538	0.000225	2.248826	0.761923	0.000099
  34	1.6500e+00	0.6946	-14.256582	0.000191	1.914290	0.648579	0.000084
  35	1.7000e+00	0.6930	-14.209330	-0.000216	-2.155900	-0.730439	0.000095
  36	1.7500e+00	0.7235	-14.162486	0.000214	2.137314	0.724142	0.000094
  37	1.8000e+00	0.7428	-14.122566	0.000182	1.821363	0.617095	0.000080
  38	1.8500e+00	0.7492	-14.074907	0.000217	2.174485	0.736735	0.000095
  39	1.9000e+00	0.7716	-14.026841	0.000219	2.193070	0.743032	0.000096
  40	1.9500e+00	0.7877	-13.977960	0.000223	2.230241	0.755626	0.000098
  41	2.0000e+00	0.8198	-13.939262	0.000177	1.765607	0.598204	0.000077
